customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag,churn_probability,risk_score,churn_prediction,risk_level,top_risk_factors
C18222,Dominic Sawhney,2026-06-01,72,114,pension,regular,9708.5821,-0.4002,1,0,0,0,4.1431,0.0806,-15.6027,10.9922,1.0,-8.5287,0.2274,0,0,0,0,0,0.0,0,,BR-120,gold,0,1.93,5.8,No,Low,"[{""factor"": ""age"", ""value"": 72}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2274}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""app_login_change_30d"", ""value"": 10.9922}]"
C18223,Aarush Mukherjee,2026-06-01,30,144,salary,regular,33213.372,-0.2985,2,0,0,11,1.583,-3.472,-11.1591,0.3492,1.0,9.6008,0.3068,0,0,1,0,0,23.6147,0,Positive call. Customer only wants his pending charge reversal done.,BR-133,blue,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-133""}, {""factor"": ""external_transfer_change_30d"", ""value"": 9.6008}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""has_loan"", ""value"": 0}]"
C18224,Oscar Vyas,2026-06-01,46,15,vendor,irregular,9867.9348,0.2413,1,0,0,0,-15.2297,8.3677,1.6519,20.7068,,-23.0638,0.3038,0,0,0,0,0,0.0,0,,BR-109,gold,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 15}, {""factor"": ""branch_code"", ""value"": ""BR-109""}, {""factor"": ""app_login_change_30d"", ""value"": 20.7068}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C18225,Gautami Mallick,2026-01-01,42,41,vendor,irregular,11799.8245,-0.6446,2,0,1,0,16.4335,20.4214,-12.8313,-4.915,,-14.5418,0.7481,0,0,5,4,1,107.9542,1,Told me a competitor RM visited his shop and offered better terms.,BR-109,black,1,16.1,54.41,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 107.9542}, {""factor"": ""complaints_30d"", ""value"": 5}, {""factor"": ""unresolved_complaints"", ""value"": 4}, {""factor"": ""tenure_months"", ""value"": 41}, {""factor"": ""branch_code"", ""value"": ""BR-109""}]"
C18226,Gautami Gole,2026-06-01,44,111,salary,regular,36492.0892,0.2772,3,1,0,7,-11.5071,5.8626,-28.751,-18.8275,0.0,19.4116,0.5117,0,0,0,0,1,0.0,0,,BR-131,green,0,1.96,5.87,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -28.751}, {""factor"": ""branch_code"", ""value"": ""BR-131""}, {""factor"": ""external_transfer_change_30d"", ""value"": 19.4116}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""has_loan"", ""value"": 0}]"
C18227,Victor Bawa,2026-06-01,50,84,salary,regular,75184.8418,0.8101,2,0,0,12,-30.0072,4.5711,-21.8451,0.7956,3.0,36.8671,0.503,0,1,0,0,0,0.0,0,,BR-127,black,0,7.29,21.86,No,Low,"[{""factor"": ""balance_change_30d"", ""value"": -30.0072}, {""factor"": ""card_spend_change_30d"", ""value"": -21.8451}, {""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""external_transfer_change_30d"", ""value"": 36.8671}]"
C18228,Thomas Sawhney,2026-06-01,38,63,salary,regular,115451.9577,0.4035,3,1,1,3,23.7419,4.5991,42.5374,26.6341,0.0,-67.1633,0.1587,0,0,2,0,6,39.5452,0,Customer very upset about charges. Threatened to close account today.,BR-116,blue,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 6}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 26.6341}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1587}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C18229,Panini Chakrabarti,2026-05-01,24,58,salary,regular,46986.0048,-1.0504,1,0,0,21,-20.9839,-58.9808,-71.8667,-44.2659,9.0,50.0099,0.5585,0,0,1,0,4,27.7106,0,Customer values relationship but says charges are pushing him away.,BR-110,gold,1,53.49,82.56,Yes,High,"[{""factor"": ""card_spend_change_30d"", ""value"": -71.8667}, {""factor"": ""salary_missing_days"", ""value"": 9.0}, {""factor"": ""days_since_last_transaction"", ""value"": 21}, {""factor"": ""balance_change_30d"", ""value"": -20.9839}, {""factor"": ""failed_transactions_30d"", ""value"": 4}]"
C18230,Omisha Ramesh,2026-06-01,49,191,farmer,seasonal,37523.8927,-1.1004,3,0,0,7,3.4396,14.0981,17.5485,-9.017,,30.8773,0.4222,0,0,1,0,0,17.3591,0,Debit card declined at hospital counter during emergency. Shameful.,BR-115,silver,0,1.93,5.8,No,Low,"[{""factor"": ""upi_share_of_spend"", ""value"": 0.4222}, {""factor"": ""external_transfer_change_30d"", ""value"": 30.8773}, {""factor"": ""has_loan"", ""value"": 0}]"
C18231,Aryan Vala,2026-05-01,46,77,salary,regular,55586.3923,-0.7317,2,0,0,16,-45.1057,-48.7304,-57.0397,-47.4616,6.0,59.505,0.5904,0,0,1,0,5,24.9598,0,I have raised this three times. Nobody calls back. Extremely frustrating.,BR-134,black,1,70.37,88.89,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -45.1057}, {""factor"": ""card_spend_change_30d"", ""value"": -57.0397}, {""factor"": ""salary_missing_days"", ""value"": 6.0}, {""factor"": ""failed_transactions_30d"", ""value"": 5}, {""factor"": ""days_since_last_transaction"", ""value"": 16}]"
C18232,Logan Devan,2026-06-01,33,55,salary,regular,85420.9802,-0.5559,3,0,1,7,1.0719,-6.8946,-2.5064,9.5552,0.0,23.554,0.1598,1,0,6,5,0,76.9854,1,ATM charged me for balance enquiry which was supposed to be free.,BR-117,green,0,16.1,54.41,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 76.9854}, {""factor"": ""complaints_30d"", ""value"": 6}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""unresolved_complaints"", ""value"": 5}, {""factor"": ""tenure_months"", ""value"": 55}]"
C18233,Zinal Bhavsar,2026-06-01,48,66,salary,regular,27582.2965,-0.562,1,0,0,1,7.4423,0.8204,-2.3849,28.7109,1.0,17.3599,0.6958,0,0,0,0,0,0.0,0,,BR-113,green,0,0.0,0.0,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 28.7109}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""external_transfer_change_30d"", ""value"": 17.3599}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C18234,Chavvi Shanker,2026-06-01,38,235,farmer,seasonal,17393.5865,-0.5024,3,0,1,5,-24.9641,-14.7357,-2.7082,0.215,,50.9159,0.4366,0,0,0,0,2,0.0,0,,BR-140,blue,0,1.96,5.87,No,Low,"[{""factor"": ""balance_change_30d"", ""value"": -24.9641}, {""factor"": ""branch_code"", ""value"": ""BR-140""}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""external_transfer_change_30d"", ""value"": 50.9159}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C18235,Tanvi Aggarwal,2026-06-01,59,169,pension,regular,26229.7556,-0.528,2,0,0,1,7.3917,27.3756,15.0087,13.762,0.0,-39.9422,0.5107,0,0,0,0,0,0.0,0,,BR-117,black,0,1.65,4.96,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 13.762}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}]"
C18236,Thomas Borah,2026-06-01,50,177,farmer,seasonal,8571.836,0.5784,3,0,1,11,-32.5122,-29.0061,-34.0694,-15.6987,,44.353,0.1682,0,0,1,0,1,28.3913,0,My deposit receipt was handwritten and is now being questioned.,BR-120,black,1,7.29,21.86,No,Low,"[{""factor"": ""balance_change_30d"", ""value"": -32.5122}, {""factor"": ""card_spend_change_30d"", ""value"": -34.0694}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1682}, {""factor"": ""external_transfer_change_30d"", ""value"": 44.353}, {""factor"": ""card_colour"", ""value"": ""black""}]"
C18237,Balhaar Palla,2026-04-01,53,74,salary,regular,129346.4889,-0.1022,2,0,0,21,-42.5827,-38.4313,-71.5057,-31.1988,8.0,58.856,0.5482,0,0,0,0,2,0.0,0,,BR-116,black,1,70.37,88.89,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -42.5827}, {""factor"": ""card_spend_change_30d"", ""value"": -71.5057}, {""factor"": ""salary_missing_days"", ""value"": 8.0}, {""factor"": ""days_since_last_transaction"", ""value"": 21}, {""factor"": ""failed_transactions_30d"", ""value"": 2}]"
C18238,Yash Anand,2026-06-01,42,48,vendor,irregular,4317.6094,-1.1066,2,0,0,9,17.2591,-19.8642,-10.3903,-0.1232,,20.3966,0.4625,1,0,2,2,6,66.809,0,"Kindly reverse the late payment fee, the delay was on your system.",BR-113,gold,1,25.0,71.88,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 66.809}, {""factor"": ""failed_transactions_30d"", ""value"": 6}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""tenure_months"", ""value"": 48}]"
C18239,Widisha Jain,2026-06-01,68,190,pension,regular,22890.5097,-0.6681,1,0,0,0,33.0056,27.7246,21.9763,51.6074,0.0,-30.2442,0.6041,0,0,0,0,1,0.0,0,,BR-112,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-112""}, {""factor"": ""app_login_change_30d"", ""value"": 51.6074}, {""factor"": ""age"", ""value"": 68}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""products_count"", ""value"": 1}]"
C18240,Yahvi Mannan,2026-06-01,29,86,salary,regular,48045.9328,0.7071,3,1,0,17,-51.3394,-28.5001,-78.1069,-50.2215,7.0,81.0326,0.5667,0,1,1,0,5,15.0479,0,"Kindly activate my card for online transactions, it keeps declining.",BR-135,silver,1,81.4,93.02,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -51.3394}, {""factor"": ""card_spend_change_30d"", ""value"": -78.1069}, {""factor"": ""salary_missing_days"", ""value"": 7.0}, {""factor"": ""days_since_last_transaction"", ""value"": 17}, {""factor"": ""failed_transactions_30d"", ""value"": 5}]"
C18241,Girindra Dash,2026-06-01,75,226,pension,regular,21790.9799,0.9658,1,0,0,6,30.3018,31.2894,33.6564,39.3608,0.0,1.7689,0.5557,0,0,0,0,0,0.0,0,,BR-128,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-128""}, {""factor"": ""app_login_change_30d"", ""value"": 39.3608}, {""factor"": ""age"", ""value"": 75}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""external_transfer_change_30d"", ""value"": 1.7689}]"
C18242,Logan Sami,2026-02-01,63,140,farmer,seasonal,4711.9208,0.7339,2,0,1,14,1.7216,0.7963,12.7191,2.1967,,-39.2496,0.0326,0,0,0,0,2,0.0,0,,BR-104,gold,1,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""days_since_last_transaction"", ""value"": 14}, {""factor"": ""upi_share_of_spend"", ""value"": 0.0326}, {""factor"": ""age"", ""value"": 63}]"
C18243,Urvi Reddy,2026-06-01,58,198,pension,regular,28809.2207,1.0466,1,0,0,5,0.2725,-1.2541,-3.4831,4.3744,0.0,15.4796,0.1296,0,0,1,0,0,21.1143,0,Every ATM of yours in this taluka is either down or empty. Useless.,BR-105,black,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-105""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1296}, {""factor"": ""external_transfer_change_30d"", ""value"": 15.4796}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""products_count"", ""value"": 1}]"
C18244,Ayush Chawla,2026-06-01,63,24,farmer,seasonal,31588.7105,1.1859,2,0,1,3,11.0201,-0.3605,-1.0257,22.749,,-4.8218,0.3006,0,0,1,0,1,11.8971,0,Customer not reachable on registered number for the last three attempts.,BR-120,silver,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 24}, {""factor"": ""app_login_change_30d"", ""value"": 22.749}, {""factor"": ""age"", ""value"": 63}]"
C18245,Vedika Sane,2026-03-01,51,35,business,irregular,34486.3832,-1.1145,1,0,0,12,-45.3345,-23.422,-39.0296,-25.7576,,67.8906,0.7674,0,0,1,0,3,18.0496,0,Three failed transactions today. Other bank UPI works fine on same phone.,BR-120,gold,1,36.3,76.11,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -45.3345}, {""factor"": ""card_spend_change_30d"", ""value"": -39.0296}, {""factor"": ""tenure_months"", ""value"": 35}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""external_transfer_change_30d"", ""value"": 67.8906}]"
C18246,Guneet Upadhyay,2026-05-01,69,136,pension,regular,31216.809,-0.6873,1,0,0,5,11.1978,-13.5056,3.1642,-16.1044,0.0,33.302,0.9634,0,0,3,2,4,78.7349,0,PIN change nahi ho raha hai ATM par. Error message aata hai har baar.,BR-126,blue,1,9.94,29.81,No,Low,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 78.7349}, {""factor"": ""complaints_30d"", ""value"": 3}, {""factor"": ""failed_transactions_30d"", ""value"": 4}, {""factor"": ""unresolved_complaints"", ""value"": 2}, {""factor"": ""age"", ""value"": 69}]"
C18247,Varenya Rao,2026-01-01,73,109,pension,regular,40320.2946,0.575,2,1,0,11,7.7351,-21.5133,0.27,-6.4352,4.0,24.9987,0.4035,0,1,1,0,1,43.4861,0,Nobody informed me my account became dormant. Found out at counter.,BR-115,blue,1,2.39,7.18,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""age"", ""value"": 73}, {""factor"": ""avg_resolution_time_hrs"", ""value"": 43.4861}, {""factor"": ""external_transfer_change_30d"", ""value"": 24.9987}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C18248,Tarak Rege,2026-06-01,59,147,pension,regular,17309.2953,-0.221,2,0,0,0,37.4011,21.5832,28.8853,57.8628,0.0,-61.6436,0.3383,0,0,1,0,1,2.8521,0,Please refund. I am a senior citizen and cannot visit branch again.,BR-106,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-106""}, {""factor"": ""app_login_change_30d"", ""value"": 57.8628}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3383}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C18249,Rachana Vora,2026-06-01,59,92,pension,regular,11063.7773,1.2604,1,0,0,18,-33.6763,-45.212,-33.9454,-20.5225,5.0,10.3238,0.4483,0,0,1,0,1,28.022,0,Customer wants locker but waitlist is long. Considering another bank.,BR-128,green,0,36.3,76.11,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -33.6763}, {""factor"": ""days_since_last_transaction"", ""value"": 18}, {""factor"": ""card_spend_change_30d"", ""value"": -33.9454}, {""factor"": ""salary_missing_days"", ""value"": 5.0}, {""factor"": ""branch_code"", ""value"": ""BR-128""}]"
C18250,Aryan Chahal,2026-06-01,52,99,salary,regular,23839.0312,2.2688,3,0,1,9,-4.4068,13.1551,-9.9379,8.0161,0.0,-8.1383,0.3957,0,0,0,0,0,0.0,0,,BR-104,black,0,1.65,4.96,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 8.0161}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3957}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""card_colour"", ""value"": ""black""}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C18251,Neel Sharaf,2026-06-01,67,138,pension,regular,58115.1539,0.3329,1,0,0,15,-7.9267,7.6335,-41.201,-2.9429,2.0,3.1527,0.2129,0,0,0,0,1,0.0,0,,BR-120,gold,0,2.39,7.18,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -41.201}, {""factor"": ""days_since_last_transaction"", ""value"": 15}, {""factor"": ""age"", ""value"": 67}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2129}, {""factor"": ""salary_missing_days"", ""value"": 2.0}]"
C18252,Orinder Dutt,2026-06-01,66,189,pension,regular,18946.962,0.1822,2,0,0,17,-29.843,-11.2232,-12.7438,-20.823,2.0,4.9169,0.3407,0,0,4,3,2,53.6563,0,Payment to my son failed but he received a wrong credit notification.,BR-116,black,1,16.1,54.41,Yes,Medium,"[{""factor"": ""balance_change_30d"", ""value"": -29.843}, {""factor"": ""complaints_30d"", ""value"": 4}, {""factor"": ""days_since_last_transaction"", ""value"": 17}, {""factor"": ""unresolved_complaints"", ""value"": 3}, {""factor"": ""avg_resolution_time_hrs"", ""value"": 53.6563}]"
C18253,Pavani Sankaran,2026-06-01,34,57,vendor,irregular,9237.0334,-1.0954,2,0,1,12,-10.0949,-12.5278,3.0743,-17.6002,,30.7394,0.7676,0,0,0,0,1,0.0,0,,BR-114,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 57}, {""factor"": ""branch_code"", ""value"": ""BR-114""}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""external_transfer_change_30d"", ""value"": 30.7394}, {""factor"": ""card_colour"", ""value"": ""black""}]"
C18254,Sachi Varma,2026-06-01,38,87,salary,regular,23474.9533,-0.0602,3,1,0,9,14.2852,-2.3594,-24.8086,-12.094,4.0,15.7493,0.6353,0,1,1,0,0,36.0954,0,"Spoke to customer, unhappy with repeated UPI failures. Wants callback.",BR-119,green,0,2.39,7.18,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""card_spend_change_30d"", ""value"": -24.8086}, {""factor"": ""external_transfer_change_30d"", ""value"": 15.7493}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.6353}]"
C18255,Robert Sem,2026-06-01,42,100,salary,regular,52823.9981,0.0706,2,1,0,5,7.586,15.562,30.7456,6.3607,0.0,-5.9509,0.4259,0,0,0,0,1,0.0,0,,BR-136,silver,0,1.16,3.49,No,Low,"[{""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.4259}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C18256,Frederick Rana,2026-06-01,50,126,farmer,seasonal,19814.1292,1.3258,2,0,0,2,14.3902,32.0832,60.3259,13.2945,,9.2196,0.6129,1,0,0,0,3,0.0,0,,BR-127,blue,0,1.96,5.87,No,Low,"[{""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""external_transfer_change_30d"", ""value"": 9.2196}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C18257,Omkaar Grover,2026-06-01,38,52,salary,regular,50701.3989,0.8184,3,1,0,4,-13.4195,-9.7787,10.555,-9.7504,0.0,16.3771,0.5073,0,0,0,0,0,0.0,0,,BR-122,gold,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-122""}, {""factor"": ""tenure_months"", ""value"": 52}, {""factor"": ""external_transfer_change_30d"", ""value"": 16.3771}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C18258,Ubika Manne,2026-06-01,55,199,farmer,seasonal,29734.4697,-0.597,2,0,1,0,29.6586,32.4637,42.1558,54.1688,,-30.7767,0.0317,0,0,0,0,0,0.0,0,,BR-103,gold,0,1.96,5.87,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 54.1688}, {""factor"": ""upi_share_of_spend"", ""value"": 0.0317}, {""factor"": ""branch_code"", ""value"": ""BR-103""}]"
C18259,Eesha Wason,2026-06-01,29,19,vendor,irregular,28266.6338,-0.3325,1,0,0,0,53.3076,50.6057,58.0897,72.1433,,-66.7796,0.341,0,1,0,0,0,0.0,0,,BR-112,silver,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 19}, {""factor"": ""branch_code"", ""value"": ""BR-112""}, {""factor"": ""app_login_change_30d"", ""value"": 72.1433}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""products_count"", ""value"": 1}]"
C18260,Krishna Naik,2026-06-01,41,1,vendor,irregular,16760.5495,0.1372,3,0,1,6,19.2098,9.016,20.5291,-1.0845,,-23.2515,0.856,0,0,0,0,1,0.0,0,,BR-114,black,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 1}, {""factor"": ""branch_code"", ""value"": ""BR-114""}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C18261,Vansha Srinivasan,2026-01-01,38,56,salary,regular,11760.5458,-0.1148,3,1,0,10,-10.8735,6.5721,-21.0,-15.5502,1.0,53.8246,0.6126,0,0,1,1,1,13.8847,0,UPI se transfer karne par charges lag rahe hain? Pehle to nahi the.,BR-110,blue,1,2.39,7.18,No,Low,"[{""factor"": ""card_spend_change_30d"", ""value"": -21.0}, {""factor"": ""tenure_months"", ""value"": 56}, {""factor"": ""unresolved_complaints"", ""value"": 1}, {""factor"": ""external_transfer_change_30d"", ""value"": 53.8246}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C18262,Max Saraf,2026-06-01,76,96,pension,regular,18147.5904,1.3196,1,0,0,0,7.4706,38.2471,17.9767,44.9083,0.0,-6.8989,0.3538,0,0,0,0,1,0.0,0,,BR-131,green,0,1.65,4.96,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 44.9083}, {""factor"": ""age"", ""value"": 76}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""has_loan"", ""value"": 0}]"
C18263,Warhi Rai,2026-04-01,39,61,salary,regular,22062.6192,-0.2833,2,0,0,0,25.8652,22.754,19.2674,14.5169,0.0,-11.0618,0.392,0,0,0,0,1,0.0,0,,BR-138,green,1,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-138""}, {""factor"": ""tenure_months"", ""value"": 61}, {""factor"": ""app_login_change_30d"", ""value"": 14.5169}, {""factor"": ""card_colour"", ""value"": ""green""}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C18264,Aryan Guha,2026-06-01,34,31,vendor,irregular,6120.3006,-0.4062,2,1,0,0,43.7511,55.2414,65.401,83.1446,,-62.1801,0.3378,1,0,0,0,0,0.0,0,,BR-135,silver,0,1.16,3.49,No,Low,"[{""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""tenure_months"", ""value"": 31}, {""factor"": ""app_login_change_30d"", ""value"": 83.1446}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.3378}]"
C18265,Aryan Nadig,2026-06-01,73,177,pension,regular,21200.498,-1.1282,1,0,0,19,-12.0511,-40.1511,-34.8085,-46.1861,7.0,36.1747,0.8237,0,0,0,0,2,0.0,0,,BR-112,green,0,9.94,29.81,No,Low,"[{""factor"": ""days_since_last_transaction"", ""value"": 19}, {""factor"": ""card_spend_change_30d"", ""value"": -34.8085}, {""factor"": ""salary_missing_days"", ""value"": 7.0}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""age"", ""value"": 73}]"
